Sort,Batch Job Group,Batch Job Group Name,Batch Job,Batch Job Name,Batch Task (IK),Extracts Exporter,Extraction Setup,Extraction Dedinitions,Data Format Setup,Extract Table,Data Import,Data Import Mapping,Data Import Rule,Reference File Import,Reference File Export,Create Job,Portfolio Calculation,General Reconciliation,Corporate Action Manager Setup
30,MIG_POSITIONS,Data - Migration Opening Balances,DM_DFS_MIG_POS_PL_L,Opening Balance Pool Participation Units Liability- Migration,Data Format Setup - Execute - Import to Message Queue,,,,MIG_POS_OB_SCREEN_MQ,,,,,DFS_MIG_POS_PP_L,,,,,
40,MIG_POSITIONS,Data - Migration Opening Balances,DM_DFS_MIG_POS_OB,Opening Balance Positions - Migration,Data Format Setup - Execute - Import to Message Queue,,,,MIG_POS_OB_SCREEN_MQ,,,,,DFS_MIG_POS_OB,,,,,
60,MIG_POSITIONS,Data - Migration Opening Balances,DM_DFS_MIG_POS_OB_FI,Opening Balance Positions - Fixed Income - Migration,Data Format Setup - Execute - Import to Message Queue,,,,MIG_POS_OB_SCREEN_FI,,,,,DFS_MIG_POS_FI,,,,,
90,MIG_POSITIONS,Data - Migration Opening Balances,DM_DFS_MIG_POS_OB_IL,Opening Balance Positions - Migration - Internal Loans,Data Format Setup - Execute - Import to Message Queue,,,,MIG_POS_OB_IL,,,,,DFS_MIG_POS_IL,,,,,
110,MIG_POSITIONS,Data - Migration Opening Balances,DM_DFS_MIG_POS_OB_AI,Opening Balance Positions - Migration - Alternative Investment,Data Format Setup - Execute - Import to Message Queue,,,,MIG_POS_OB_AI,,,,,DFS_MIG_POS_AI,,,,,
120,MIG_POSITIONS,Data - Migration Opening Balances,MIG_POS_OTC,Import of OTC Option to SCD - Migration,Data Format Setup - Execute - Import to Message Queue,,,,MIG_POS_OTC,,,,,DFS_MIG_POS_OTC,,,,,
130,MIG_POSITIONS,Data - Migration Opening Balances,DM_DFS_MIG_POS_FUTS,Data - Migration Import of Futures Positions,Data Format Setup - Execute - Import to Message Queue,,,,MIG_POS_FUTURES_CONV,,,,,DFS_MIG_POS_FUTS,,,,,
140,MIG_POSITIONS,Data - Migration Opening Balances,DM_DFS_MIG_POS_WARR,Opening Balance Position of External Client Trades - WARRANTS,Data Format Setup - Execute - Import to Message Queue,,,,MIG_TRN_WARRANTS,,,,,DFS_MIG_POS_WARR,,,,,
150,MIG_POSITIONS,Data - Migration Opening Balances,DM_DFS_MIG_POS_DEPO,Opening Balance Positions - Deposits,Data Import - Execute,,,,MIG_DEPO,,MIG_DEPO,MIG_DEPO,MIG_DEPO,DFS_MIG_POS_DEPO,,,,,
160,MIG_POSITIONS,Data - Migration Opening Balances,DM_DFS_MIG_POS_REPO,Opening Balance Positions - Repos,Data Import - Execute,,,,MIG_REPO,,MIG_REPO,MIG_REPO,MIG_REPO,DFS_MIG_POS_REPO,,,,,
170,MIG_POSITIONS,Data - Migration Opening Balances,MIG_POS_IRS,Import of IRS Fix/Float - Migration,Data Import - Execute,,,,MIG_POS_IRS,,MIG_POS_IRS,MIG_POS_IRS,MIG_POS_IRS,MIG_POS_IRS,,,,,
180,MIG_POSITIONS,Data - Migration Opening Balances,MIG_TRS_EQUITY,Import of TRS (Equity) to TM - Open,Data Import - Execute,,,,MIG_TRS_EQUITY,,MIG_TRS_EQUITY,MIG_TRS_EQUITY,MIG_TRS_EQUITY,MIG_TRS_EQUITY,,,,,
190,MIG_POSITIONS,Data - Migration Opening Balances,MIG_TRS_INDEX,Import of TRS (Index) to TM - Open,Data Import - Execute,,,,MIG_TRS_INDEX,,MIG_TRS_INDEX,MIG_TRS_INDEX,MIG_TRS_INDEX,MIG_TRS_INDEX,,,,,
20,MIG_POST_VAL,Extracts to IMP_Conversion - Post Validation,DM_EXT_MIG_TRN,Transactions Extract - Migration,Extracts Exporter Definitions - Execute,MIG_TRN_EXTRACT,MIG_TRN_EXTRACT,MIG_TRN_EXTRACT,,,,,,,MIG_TRN_EXTRACT,,,,
30,MIG_POST_VAL,Extracts to IMP_Conversion - Post Validation,DM_EXT_MIG_GL_TRN,G/L Transactions Extract - Migration,Extracts Exporter Definitions - Execute,MIG_GL_TRN_EXTRACT,MIG_GL_TRN_EXTRACT,MIG_GL_TRN_EXTRACT,,,,,,,MIG_GL_TRN_EXT,,,,
40,MIG_POST_VAL,Extracts to IMP_Conversion - Post Validation,MIG_GL_HOLD,G/L Holding Extract - Migration,Extracts Exporter Definitions - Execute,MIG_GL_HOLD_EXTRACT,MIG_GL_HOLDING_EXTRACT,MIG_GL_HOLDING_EXTRACT,,,,,,,MIG_GL_HOLD_EXT,,,,
50,MIG_POST_VAL,Extracts to IMP_Conversion - Post Validation,DM_EXT_MIG_POOLPART,Pool Participation Extract - Migration,Extracts Exporter Definitions - Execute,MIG_EXT_POOLPART,DM_EXT_POOLPART,DM_EXT_POOLPART,,,,,,,MIG_POOLPART,,,,
60,MIG_POST_VAL,Extracts to IMP_Conversion - Post Validation,DM_EXT_MIG_FUND_FIG,Fund Figure Extract - Migration,Extracts Exporter Definitions - Execute,MIG_EXT_FUND_FIGURE,MIG_EXT_FUND_FIGURE,MIG_EXT_FUND_FIGURE,,,,,,,MIG_FUND_FIGURE,,,,
70,MIG_POST_VAL,Extracts to IMP_Conversion - Post Validation,DM_EXT_MIG_POS_TRX,Positions Extract - Migration - TRX,Extracts Exporter Definitions - Execute,MIG_POS_TRX,DM_EXT_POS_MIG,MIG_EXT_POS,,,,,,,MIG_POS_TRX,,,,
80,MIG_POST_VAL,Extracts to IMP_Conversion - Post Validation,DM_EXT_MIG_POS_IFRS,Positions Extract - Migration - IFRS,Extracts Exporter Definitions - Execute,MIG_POS_IFRS,DM_EXT_POS_MIG,MIG_EXT_POS,,,,,,,MIG_POS_IFRS,,,,
90,MIG_POST_VAL,Extracts to IMP_Conversion - Post Validation,DM_EXT_MIG_SMF,SMF Extract - Migration,Extracts Exporter Definitions - Execute,MIG_SMF,MIG_SMF,MIG_SMF,,,,,,,MIG_SMF,,,,
100,MIG_POST_VAL,Extracts to IMP_Conversion - Post Validation,MIG_EXT_POS_CASH_TRX,Positions Extract - Migration - TRX - Cash Recon,Extracts Exporter Definitions - Execute,MIG_EXT_POS_CASH_TRX,MIG_EXT_POS_CASH,MIG_EXT_POS_CASH,,,,,,,MIG_POS_CASH_TRX,,,,
110,MIG_POST_VAL,Extracts to IMP_Conversion - Post Validation,MIG_EXT_POS_CASH_IFR,Positions Extract - Migration - IFRS - Cash Recon,Extracts Exporter Definitions - Execute,MIG_EXT_POS_CASH_IFR,MIG_EXT_POS_CASH,MIG_EXT_POS_CASH,,,,,,,MIG_POS_CASH_IFR,,,,
120,MIG_POST_VAL,Extracts to IMP_Conversion - Post Validation,MIG_OPENPMT,Open Payment Extract - Migration - TRX,Extracts Exporter Definitions - Execute,MIG_OPENPMT,MIG_OPENPMT,MIG_OPENPMT,,,,,,,MIG_OPENPMT,,,,
20,MIG_POST_VAL_DAY1,Extracts to IMP_Conversion - Post Validation - DAY1,TRN_EXTRACT_DAY1,Transactions Extract - Migration - DAY1,Extracts Exporter Definitions - Execute,TRN_EXTRACT_DAY1,TRN_EXTRACT_DAY1,TRN_EXTRACT_DAY1,,,,,,,TRN_EXTRACT_DAY1,,,,
30,MIG_POST_VAL_DAY1,Extracts to IMP_Conversion - Post Validation - DAY1,DM_EXT_MIG_AI,Alternative Investment - Migration,Extracts Exporter Definitions - Execute,MIG_ALT_INV,MIG_ALT_INV,MIG_ALT_INV,,,,,,,DFS_MIG_ALT_INV,,,,
40,MIG_POST_VAL_DAY1,Extracts to IMP_Conversion - Post Validation - DAY1,DM_EXT_MIG_BONDS,Bonds Extract - Migration,Extracts Exporter Definitions - Execute,MIG_EXT_BONDS,MIG_EXT_BONDS,MIG_EXT_BONDS,,,,,,,MIG_EXT_BONDS,,,,
50,MIG_POST_VAL_DAY1,Extracts to IMP_Conversion - Post Validation - DAY1,DM_EXT_MIG_POOLFACT,Pool Factor Extract - Migration,Extracts Exporter Definitions - Execute,MIG_EXT_POOL_FACTORS,MIG_EXT_POOL_FACTORS,MIG_EXT_POOL_FACTORS,,,,,,,MIG_EXT_POOLFACT,,,,
55,MIG_POST_VAL_DAY1,Extracts to IMP_Conversion - Post Validation - DAY1,MIG_EX_PC_DAY1_IFRS,Execute Portfolio Calc - MIGVAL_IFRS_TD_DAY1,Portfolio Calculation - Execute,,,,,,,,,,,,MIGVAL_IFRS_TD_DAY1,,
56,MIG_POST_VAL_DAY1,Extracts to IMP_Conversion - Post Validation - DAY1,MIG_EX_PC_DAY1_MAIN,Execute Portfolio Calc -MIGVAL_MAIN_TD_DAY1,Portfolio Calculation - Execute,,,,,,,,,,,,MIGVAL_MAIN_TD_DAY1,,
60,MIG_POST_VAL_DAY1,Extracts to IMP_Conversion - Post Validation - DAY1,MIG_EXT_FF_DAY1,Fund Figure Extract - Migration - DAY1,Extracts Exporter Definitions - Execute,MIG_EXT_FF_DAY1,MIG_EXT_FUND_FIGURE_DAY1,MIG_EXT_FUND_FIGURE_DAY1,,,,,,,MIG_FUN_FI_DAY1,,,,
70,MIG_POST_VAL_DAY1,Extracts to IMP_Conversion - Post Validation - DAY1,MIG_POS_TRX_DAY1_TD,Positions Extract - Migration - TRX - DAY1,Extracts Exporter Definitions - Execute,MIG_POS_TRX_DAY1_TD,DM_EXT_POS_MIG_DAY1,MIG_EXT_POS_DAY1,,,,,,,MIG_POS_TRX_DAY1,,,,
80,MIG_POST_VAL_DAY1,Extracts to IMP_Conversion - Post Validation - DAY1,MIG_POS_IFRS_DAY1_TD,Positions Extract - Migration - TRX - DAY1,Extracts Exporter Definitions - Execute,MIG_POS_IFRS_DAY1_TD,DM_EXT_POS_MIG_DAY1,MIG_EXT_POS_DAY1,,,,,,,MIG_POS_IFR_DAY1,,,,
90,MIG_POST_VAL_DAY1,Extracts to IMP_Conversion - Post Validation - DAY1,DM_EXT_MIG_SMF,SMF Extract - Migration,Extracts Exporter Definitions - Execute,MIG_SMF,MIG_SMF,MIG_SMF,,,,,,,MIG_SMF,,,,
10,MIG_PRICES,Data - Migration Price and Valuation,DM_DFS_MIG_AI_PRICE,Migration - Alternative Investment Market Values and Quotes,Data Format Setup - Execute - Import to Message Queue,,,,MIG_ALT_INV_PRICE,,,,,DFS_MIG_AI_PRICE,,,,,
20,MIG_PRICES,Data - Migration Price and Valuation,DM_DFS_MIG_POOL_PRIC,Data - Import of Pool Prices - MIGRATION,Data Format Setup - Execute - Import to Message Queue,,,,MKT_PRICES,,,,,MIG_POOL_PRICE,,,,,
30,MIG_PRICES,Data - Migration Price and Valuation,DM_DFS_MIG_IRS_PRICE,Data - Import of IRS Prices - MIGRATION,Data Format Setup - Execute - Import to Message Queue,,,,MIG_IRS_PRICE,,,,,MIG_IRS_PRICE,,,,,
40,MIG_PRICES,Data - Migration Price and Valuation,DM_DFS_MIG_LF_PRICES,Data - Import of LF Prices - MIGRATION,Data Format Setup - Execute - Import to Message Queue,,,,ILLIQUID_PRICES,,,,,MIG_PRICE_LF,,,,,
50,MIG_PRICES,Data - Migration Price and Valuation,DM_DFS_MIG_IL_PRICES,Data - Import of IL Prices - MIGRATION,Data Format Setup - Execute - Import to Message Queue,,,,ILLIQUID_PRICES,,,,,MIG_PRICE_IL,,,,,
60,MIG_PRICES,Data - Migration Price and Valuation,MIG_FUND_ISSUE_P,Data - Import of Fund Issue Prices - MIGRATION,Data Format Setup - Execute - Import to Message Queue,,,,MIG_PRICE,,,,,MIG_FUND_ISSUE_P,,,,,
20,MIG_SMF,Migration - Import Security Master,DM_DFS_SMF_EQUITIESN,Data - Import of Equities SMF,Data Format Setup - Execute - Import to Message Queue,,,,SMF_EQUITIES_N,,,,,DFS_SMF_EQUITI_N,,,,,
40,MIG_SMF,Migration - Import Security Master,DM_DFS_SMF_FUND_CRTN,Data - Import of Fund Certificates SMF,Data Format Setup - Execute - Import to Message Queue,,,,SMF_FUND_CERTS_N,,,,,DFS_SMF_FUND_C_N,,,,,
60,MIG_SMF,Migration - Import Security Master,DM_DFS_SMF_GDR_ADR_N,Data - Import of GDR\ADRs SMF,Data Format Setup - Execute - Import to Message Queue,,,,SMF_GDR_ADR_N,,,,,DFS_SMF_GDR_ADRN,,,,,
80,MIG_SMF,Migration - Import Security Master,DM_DFS_SMF_WARRANTSN,Data - Import of Warrants SMF,Data Format Setup - Execute - Import to Message Queue,,,,SMF_WARRANTS_N,,,,,DFS_SMF_WARR_N,,,,,
100,MIG_SMF,Migration - Import Security Master,DM_DFS_SMF_INDXSEC_N,Data - Import of Index Securities,Data Format Setup - Execute - Import to Message Queue,,,,SMF_IND_SEC_N,,,,,DFS_SMF_INDXSECN,,,,,
110,MIG_SMF,Migration - Import Security Master,DM_DFS_SMF_FXFWD,Data - Update of FX,Data Format Setup - Execute - Import to Message Queue,,,,SMF_FXFWD,,,,,DFS_SMF_FXFWD,,,,,
120,MIG_SMF,Migration - Import Security Master,DM_DFS_SMF_ALM,Data - Import of ALMs SMF,Data Format Setup - Execute - Import to Message Queue,,,,SMF_ALM,,,,,DFS_SMF_ALM,,,,,
140,MIG_SMF,Migration - Import Security Master,DM_DFS_SMF_IL,Data - Import of Internal Loans SMF,Data Format Setup - Execute - Import to Message Queue,,,,MIG_IL_SMF,,,,,DFS_SMF_IL,,,,,
150,MIG_SMF,Migration - Import Security Master,DM_DFS_SMF_LF,Data - Import of Loan Facilities SMF,Data Format Setup - Execute - Import to Message Queue,,,,MIG_LF_SMF,,,,,DFS_SMF_LF,,,,,
160,MIG_SMF,Migration - Import Security Master,DM_DFS_SMF_LF_CON,Data - Import of Loan Facilities Contract SMF,Data Format Setup - Execute - Import to Message Queue,,,,MIG_LF_SMF_CONTRACT,,,,,DFS_SMF_LF_CONT,,,,,
170,MIG_SMF,Migration - Import Security Master,REF_BONDS_EDM,Import of Fixed Income Instruments - No Multiple,Data Format Setup - Execute - Import to Message Queue,,,,SMF_BONDS_EDM,,,,,DFS_SMF_BONDS_ED,,,,,
180,MIG_SMF,Migration - Import Security Master,REF_B_SCHED_MULT_PC,Update Multiple interest and put/call bonds,Data Format Setup - Execute - Import to Message Queue,,,,SCHED_BOND_MULTI_PC,,,,,DFS_SCHED_MLT_PC,,,,,
200,MIG_SMF,Migration - Import Security Master,REF_BONDS_FACTOR,Update Pool Factor Bonds,Data Format Setup - Execute - Import to Message Queue,,,,SCHED_BONDS_FACTOR,,,,,DFS_SCHED_BO_FCT,,,,,
220,MIG_SMF,Migration - Import Security Master,SMF_FUTURES,Import of Security Master Futures to APL,Data Format Setup - Execute - Import to Message Queue,,,,SMF_FUT,,,,,DFS_SMF_FUTURES,,,,,
230,MIG_SMF,Migration - Import Security Master,SMF_OTC_OPT,Import of Security Master OTC Option to APL,Data Format Setup - Execute - Import to Message Queue,,,,SMF_OTC_OPT,,,,,SMF_OTC_OPT,,,,,
1,MIG_SMF_EXTRACT,Extracts to IMP_Conversion - SMF Validation,DM_EXT_MIG_SMF,SMF Extract - Migration,Extracts Exporter Definitions - Execute,MIG_SMF,MIG_SMF,MIG_SMF,,,,,,,MIG_SMF,,,,
2,MIG_SMF_EXTRACT,Extracts to IMP_Conversion - SMF Validation,DM_EXT_MIG_MQ_ERRORS,Message Queue Errors Extract - Migration,Extracts Exporter Definitions - Execute,MIG_MQ_ERRORS,MQ_ERRORS,MQ_ERRORS,,,,,,,MIG_MQ_ERRORS,,,,
3,MIG_SMF_EXTRACT,Extracts to IMP_Conversion - SMF Validation,DM_EXT_MIG_AI,Alternative Investment - Migration,Extracts Exporter Definitions - Execute,MIG_ALT_INV,MIG_ALT_INV,MIG_ALT_INV,,,,,,,DFS_MIG_ALT_INV,,,,
1,P_CFT_ADJUST,Performance: Cash flow timing adjustments,P_FUND_CERT_ARCH,Perf: Archive Fund certificate adjustment file,File Operation - Move File,,,,,,,,,P_FUND_CERT_R,P_FUND_CERT_A,,,,
2,P_CFT_ADJUST,Performance: Cash flow timing adjustments,P_CB_SOD_ADJ_ARCHIVE,Performance: Archive cash bucket SOD adjustment file,380,,,,,,,,,,,,,,
3,P_CFT_ADJUST,Performance: Cash flow timing adjustments,P_CB_TOT_ADJ_ARCHIVE,Performance: Archive cash bucket total cashflow adjustment file,380,,,,,,,,,,,,,,
5,P_CFT_ADJUST,Performance: Cash flow timing adjustments,P_FUND_COMP,Perf: Fetch fund components from Perf Calc,Extraction Setups - Execute,,P_FUND_COMP,P_FUND_COMP,,U_P_FUND_COMP,,,,,,,,,
10,P_CFT_ADJUST,Performance: Cash flow timing adjustments,P_GET_CASH_BUCKET,Perf: Get Cash bucket assigned to fund cert trans,Extraction Setups - Execute,,P_GET_CASH_BUCKET,P_GET_CASH_BUCKET,,U_P_GET_CASH_BUCKET,,,,,,,,,
15,P_CFT_ADJUST,Performance: Cash flow timing adjustments,P_FUND_POOL_TRANS_1,Perf: Get internal fund certificate transactions - internal,Extraction Setups - Execute,,P_FC_FUND_POOL_TRANS,P_FC_FUND_POOL_TRANS,,U_P_FC_FUND_POOL_TRANS,,,,,,,,,
20,P_CFT_ADJUST,Performance: Cash flow timing adjustments,P_FUND_POOL_TRANS_2,Perf: Get internal fund certificate transactions - to file,Extracts Exporter Definitions - Execute,P_FC_FUND_POOL_TRANS,P_FC_FUND_POOL_TRANS,P_FC_FUND_POOL_TRANS,,,,,,,P_FC_TRANS_W,,,,
25,P_CFT_ADJUST,Performance: Cash flow timing adjustments,P_FUND_CERT_ADJ_1,Perf: Values to adjust fund certificate cash flows - internal,Extraction Setups - Execute,,P_FUND_CERTIFICATE_ADJUSTMENTS,P_FUND_CERTIFICATE_ADJUSTMENTS,,U_P_FUND_CERT_ADJUST,,,,,,,,,
30,P_CFT_ADJUST,Performance: Cash flow timing adjustments,P_FUND_COMP_ADJ_1,Perf: Values to adjust fund cert comp cash flows,Extraction Setups - Execute,,P_FUND_CERTIFICATE_ADJ_COMP,P_FUND_CERTIFICATE_ADJ_COMP,,U_P_FUND_COMP_ADJ,,,,,,,,,
35,P_CFT_ADJUST,Performance: Cash flow timing adjustments,P_FUND_CERT_ADJ_2,Perf: Values to adjust fund certificate cash flows - to file,Extracts Exporter Definitions - Execute,P_FUND_CERT_ADJUST,P_FUND_CERTIFICATE_ADJUSTMENTS,P_FUND_CERTIFICATE_ADJUSTMENTS,,,,,,,P_FUND_CERT_ADJ,,,,
40,P_CFT_ADJUST,Performance: Cash flow timing adjustments,P_FUND_COMP_ADJ_2,Perf: Values to adjust fund cert comp cash flows,Extracts Exporter Definitions - Execute,P_FUND_COMP_ADJ,P_FUND_CERTIFICATE_ADJ_COMP,P_FUND_CERTIFICATE_ADJ_COMP,,,,,,,P_FUND_COMP_ADJ,,,,
45,P_CFT_ADJUST,Performance: Cash flow timing adjustments,P_FUND_CERT_FINAL,Perf: Fund certificate adjustment load file,Extracts Exporter Definitions - Execute,P_FUND_CERT_FINAL,P_FUND_CERT_FINAL,P_FUND_CERT_FINAL,,,,,,,P_FUND_CERT_W,,,,
85,P_CFT_ADJUST,Performance: Cash flow timing adjustments,P_CB_SOD_ADJ_INPUT,Perf: Adjust cash buckets to SOD,Extraction Setups - Execute,,P_CB_SOD_ADJ_INPUT,P_CB_SOD_ADJ_INPUT,,U_P_CB_SOD_ADJ_INPUT,,,,,,,,,
90,P_CFT_ADJUST,Performance: Cash flow timing adjustments,P_CB_SOD_ADJ_FINAL,Perf: Adjust cash buckets to SOD input file,Extracts Exporter Definitions - Execute,P_CB_SOD_ADJ_FINAL,P_CB_SOD_ADJ_FINAL,P_CB_SOD_ADJ_FINAL,,,,,,,P_CB_ADJ_FINAL_W,,,,
110,P_CFT_ADJUST,Performance: Cash flow timing adjustments,P_ACC_INT_CLEAN,Performance: One off accrued interest clean up,Extraction Setups - Execute,,P_ONE_OFF_ACCRUE_INT_CLEAN,P_ONE_OFF_ACCRUE_INT_CLEAN,,U_P_ONE_OFF_ACCRUE_INT_CL,,,,,,,,,
120,P_CFT_ADJUST,Performance: Cash flow timing adjustments,P_MARGIN_CLEAN,Performance: One off margin clean up,Extraction Setups - Execute,,P_ONE_OFF_MARGIN_CLEAN,P_ONE_OFF_MARGIN_CLEAN,,U_P_ONE_OFF_MARGIN_CLEAN,,,,,,,,,
130,P_CFT_ADJUST,Performance: Cash flow timing adjustments,P_CB_ADJ_CF_INPUT,Perf: Adjust cash bucket total cashflow,Extraction Setups - Execute,,P_CB_ADJ_CF_INPUT,P_CB_ADJ_CF_INPUT,,U_P_CB_ADJ_CF_INPUT,,,,,,,,,
140,P_CFT_ADJUST,Performance: Cash flow timing adjustments,P_CB_TOT_ADJ_FINAL,Perf: Cash bucket total cashflow adj load file,Extracts Exporter Definitions - Execute,P_CB_TOT_ADJ_FINAL,P_CB_TOT_ADJ_FINAL,P_CB_TOT_ADJ_FINAL,,,,,,,P_CB_TOT_ADJ_W,,,,
200,P_CFT_ADJUST,Performance: Cash flow timing adjustments,LBF_CONSITUENT,Conversion one off job,Extracts Exporter Definitions - Execute,LBF_CONSITUENT,LBF_CONSITUENT,LBF_CONSITUENT,,,,,,,LBF_CONSITUENT,,,,
220,P_CFT_ADJUST,Performance: Cash flow timing adjustments,P_F_LIAB,Perf: Values to adjust F_LIAB,Extracts Exporter Definitions - Execute,P_F_LIAB,P_F_LIAB,P_F_LIAB,,,,,,,P_F_LIAB,,,,
1,P_SAAM,P_SAAM,P_SAAM,P_SAAM,Data Format Setup - Execute - Import,,,,P_SAAM_V2,,,,,,,,,,
10,PERF_BM_CL_SETUP,Performance: Constituent Level Benchmarks Setup,PERF_BM_CL_SETUP,Performance: Setup Constituent Level Benchmark Def,Data Format Setup - Execute - Import,,,,PERF_BM_CL_SETUP,,,,,PE_BM_CL_IMP,,,,,
10,PERF_CLASS_SETUP,Performance: Classification Setup,PERF_FTSE_DEX_CLASS,FTSE/DEX Classification Setup,Data Format Setup - Execute - Import,,,,PERF_FTSE_DEX_CLASS,,,,,,,,,,
20,PERF_CLASS_SETUP,Performance: Classification Setup,PERF_FTSE_DEX_BIC2,FTSE/DEX Classification Level 2,Data Format Setup - Execute - Import,,,,PERF_FTSE_DEX_BIC2,,,,,,,,,,
30,PERF_CLASS_SETUP,Performance: Classification Setup,PERF_FTSE_DEX_BIC3,FTSE/DEX Classification Level 3,Data Format Setup - Execute - Import,,,,PERF_FTSE_DEX_BIC3,,,,,,,,,,
40,PERF_CLASS_SETUP,Performance: Classification Setup,PERF_FTSE_DEX_BIC4,FTSE/DEX Classification Level 4,Data Format Setup - Execute - Import,,,,PERF_FTSE_DEX_BIC4,,,,,,,,,,
50,PERF_CLASS_SETUP,Performance: Classification Setup,PERF_FTSE_DEX_BIC5,FTSE/DEX Classification Level 5,Data Format Setup - Execute - Import,,,,PERF_FTSE_DEX_BIC5,,,,,,,,,,
5,PERF_DAILY_CLIENT,PERF_DAILY_CLIENT,PERF_CHECK,PerfCalc_Perf_Check_AllClients_Calc4 - LIVE,Performance Calculation - Execute Including Closed Periods,,,,,,,,,,,,,,
10,PERF_DAILY_CLIENT,PERF_DAILY_CLIENT,PERF_C_CALC_03,PerfCalc_Client_Calc3 - LIVE,Performance Calculation - Execute Including Closed Periods,,,,,,,,,,,,,,
20,PERF_DAILY_CLIENT,PERF_DAILY_CLIENT,PERF_C_MEAS_01,PerfMeas_Client_Meas1 - C_PORT_RTN,Performance Measurement - Execute,,,,,,,,,,,,,,
30,PERF_DAILY_CLIENT,PERF_DAILY_CLIENT,PERF_C_MEAS_02,PerfMeas_Client_Meas2 - C_PGRP_RTN,Performance Measurement - Execute,,,,,,,,,,,,,,
35,PERF_DAILY_CLIENT,PERF_DAILY_CLIENT,PERF_C_MEAS_03,PerfMeas_Client_Meas3 - C_PORT_PFR,Performance Measurement - Execute,,,,,,,,,,,,,,
40,PERF_DAILY_CLIENT,PERF_DAILY_CLIENT,PERF_C_MEAS_04,PerfMeas_Client_Meas4 - C_CPENS_RTN,Performance Measurement - Execute,,,,,,,,,,,,,,
50,PERF_DAILY_CLIENT,PERF_DAILY_CLIENT,PERF_C_MEAS_05,PerfMeas_Client_Meas5 - C_TFND_RTN,Performance Measurement - Execute,,,,,,,,,,,,,,
60,PERF_DAILY_CLIENT,PERF_DAILY_CLIENT,PERF_C_MEAS_09,PerfMeas_Client_Meas9 - C_DECOMP,Performance Measurement - Execute,,,,,,,,,,,,,,
70,PERF_DAILY_CLIENT,PERF_DAILY_CLIENT,PERF_C_MEAS_20,PerfMeas_Client_Meas20 - C_PORT_IRR,Performance Measurement - Execute,,,,,,,,,,,,,,
80,PERF_DAILY_CLIENT,PERF_DAILY_CLIENT,PERF_C_MEAS_21,PerfMeas_Client_Meas21 - C_PROG_IRR,Performance Measurement - Execute,,,,,,,,,,,,,,
90,PERF_DAILY_CLIENT,PERF_DAILY_CLIENT,PERF_C_MEAS_22,PerfMeas_Client_Meas22 - C_VINTYR_IRR,Performance Measurement - Execute,,,,,,,,,,,,,,
100,PERF_DAILY_CLIENT,PERF_DAILY_CLIENT,PERF_C_MEAS_23,PerfMeas_Client_Meas23 - C_PROG_IRR_US,Performance Measurement - Execute,,,,,,,,,,,,,,
105,PERF_DAILY_CLIENT,PERF_DAILY_CLIENT,PERF_C_MEAS_24,PerfMeas_Client_Meas24 - C_PGRP_ICBC,Performance Measurement - Execute,,,,,,,,,,,,,,
106,PERF_DAILY_CLIENT,PERF_DAILY_CLIENT,PERF_C_MEAS_28,PerfMeas_Client_Meas28 - C_REPT_VIEW,Performance Measurement - Execute,,,,,,,,,,,,,,
110,PERF_DAILY_CLIENT,PERF_DAILY_CLIENT,PERF_C_REP_01,PerfMeas_Client_Reprt_01 - C_PORT_RTN,Performance Reports - Execute,,,,,,,,,,,,,,
120,PERF_DAILY_CLIENT,PERF_DAILY_CLIENT,PERF_C_REP_02,PerfMeas_Client_Reprt_02 - C_PGRP_RTN,Performance Reports - Execute,,,,,,,,,,,,,,
130,PERF_DAILY_CLIENT,PERF_DAILY_CLIENT,PERF_C_REP_03,PerfMeas_Client_Reprt_03 - C_PORT_PFR,Performance Reports - Execute,,,,,,,,,,,,,,
140,PERF_DAILY_CLIENT,PERF_DAILY_CLIENT,PERF_C_REP_04,PerfMeas_Client_Reprt_04 - C_CPEN_RTN,Performance Reports - Execute,,,,,,,,,,,,,,
150,PERF_DAILY_CLIENT,PERF_DAILY_CLIENT,PERF_C_REP_05,PerfMeas_Client_Reprt_05 - C_TFND_RTN,Performance Reports - Execute,,,,,,,,,,,,,,
160,PERF_DAILY_CLIENT,PERF_DAILY_CLIENT,PERF_C_REP_09,PerfMeas_Client_Reprt_09 - CL_DECOMP,Performance Reports - Execute,,,,,,,,,,,,,,
170,PERF_DAILY_CLIENT,PERF_DAILY_CLIENT,PERF_C_REP_20,PerfMeas_Client_Reprt_20 - C_PORT_IRR,Performance Reports - Execute,,,,,,,,,,,,,,
180,PERF_DAILY_CLIENT,PERF_DAILY_CLIENT,PERF_C_REP_21,PerfMeas_Client_Reprt_21 - C_PROG_IRR,Performance Reports - Execute,,,,,,,,,,,,,,
190,PERF_DAILY_CLIENT,PERF_DAILY_CLIENT,PERF_C_REP_22,PerfMeas_Client_Reprt_22 - C_VINTYR_IRR,Performance Reports - Execute,,,,,,,,,,,,,,
200,PERF_DAILY_CLIENT,PERF_DAILY_CLIENT,PERF_C_REP_23,PerfMeas_Client_Reprt_23 - C_PROG_IRR_US,Performance Reports - Execute,,,,,,,,,,,,,,
210,PERF_DAILY_CLIENT,PERF_DAILY_CLIENT,PERF_C_REP_24,PerfMeas_Client_Reprt_24 - C_PGRP_ICBC,Performance Reports - Execute,,,,,,,,,,,,,,
